business_id,full_address,active,categories,review_count,business_name,latitude,longitude,stars,,
ZOUwPzmrwUyqt2OmYNLupQ,1440 S Country Club Dr Mesa AZ 85210,FALSE,Thai Restaurants,11,Benjarong Thai Restaurant,33.388903,-111.840313,4,,
zOxg6JO5VA8EMPBFv8egvw,PO Box 71863 Phoenix AZ 85050,TRUE,Home Cleaning Local Services Home Services Carpet Cleaning,4,Northside Carpet Cleaning,33.662944,-112.018233,4,,
ZoyAoSEuihp9XDJrFrSgfg,1225 S Higley Rd Mesa AZ 85206,TRUE,Fast Food Hot Dogs Restaurants,4,Wienerschnitzel,33.391866,-111.718984,3,,
zp5k6funVelIOVuqdY0mDA,3125  S Alma School Ste 7 Chandler AZ 85248,TRUE,Food Ice Cream & Frozen Yogurt,52,Kokomo Frozen Yogurt,33.261388,-111.857235,4.5,,
zp713qNhx8d9KCJJnrw1xA,1919 N 16th St Phoenix AZ 85006,TRUE,Mexican Restaurants,307,La Condesa Gourmet Taco Shop,33.469132,-112.047512,4,,
ZPAqjcOKeloLA7-y5kFuDQ,4432 N Miller Rd Ste 103 Scottsdale AZ 85251,TRUE,Beauty & Spas Nail Salons,5,For Nails Only,33.501455,-111.918202,3,,
zpDJ3kZohKJWKsT3O8yi0A,7889 W Bell Rd Peoria AZ 85382,TRUE,Restaurants Italian,13,Olive Garden Italian Restaurant ,33.637606,-112.2281,3.5,,
zpKmFI47BWUT-dUlTDSVug,4430 E McDowell Rd Phoenix AZ 85008,TRUE,Food Grocery,3,Food City,33.465855,-111.98602,4,,
ZPkomfeRH2pflacWf7U3-A,2222 E Highland Ave Ste 425 Phoenix AZ 85016,TRUE,Doctors Orthopedists Health & Medical,3,Zeman David C MD,33.506368,-112.033568,5,,
Zpl8mUrhJJizHHOhbP4bxQ,12125 NW Grand Ave El Mirage AZ 85335,TRUE,Mexican Restaurants,10,Humberto's Taco Shop,33.615472,-112.321255,3.5,,
ZpOCuKJCrgyLfOsiPxoDLg,The Villages at Pinnacle Peak 10428 E Jomax Rd Ste 101 Scottsdale AZ 85262,FALSE,Burgers Restaurants,6,BluBurger Grille,33.49417,-111.926052,4.5,,
zPPmfxqr9StHSSS8QTaPag,San Tan Village 2803 South Market Street Suite 101 Gilbert AZ 85296,TRUE,Fashion Shopping Shoe Stores,6,DSW Designer Shoe Warehouse,33.31081,-111.772012,5,,
Zpw07SfLkkzqKeRk07GWhw,15560 N Frank Lloyd Wright B Scottsdale AZ 85260,TRUE,Shopping Optometrists Health & Medical Eyewear & Opticians,3,Nationwide Vision Centers,33.629192,-111.889479,2.5,,
ZPzFqVJBjLDhjyCtZWCMuw,7828 N 19th Ave Phoenix AZ 85021,TRUE,Flowers & Gifts Shopping Florists,5,Pj's Flowers & Gifts,33.55203,-112.100098,4.5,,
ZPz_yTApvQcNyINEFsCpOw,5670 W Peoria Ave Glendale AZ 85302,TRUE,Mexican Restaurants,27,Manuel's Mexican Restaurant,33.582408,-112.180888,3.5,,
zQcyWSYnG2ZiOCBhUxfhqw,8101 N Black Canyon Hwy Phoenix AZ 85021,TRUE,Hotels & Travel Event Planning & Services Hotels,5,Best Western MetroCenter Inn,33.554774,-112.11195,2,,
ZqCZMNfoHUMIqp3gf6NxFw,3133 E Greenway Rd Ste 509 Phoenix AZ 85032,TRUE,Used Vintage & Consignment Fashion Shopping Baby Gear & Furniture,4,Other Mothers,33.626243,-112.014335,2.5,,
ZQdSGPdEGXPbCWrmJSNm-Q,8925 N 12th St Phoenix AZ 85020,TRUE,Mexican Restaurants,5,Oaxaca Restaurant,33.566611,-112.0567,3,,
ZQkOhHh_jMbJd_kwbe6VGg,3771 S Gilbert Rd Gilbert AZ 85296,TRUE,Arts & Crafts Shopping,5,Michael's Arts and Crafts,33.281874,-111.788634,2.5,,
zqmCS5Qx25ELcNek0uc4zw,Tempe AZ 85281,TRUE,Arts & Entertainment Psychics & Astrologers,4,Psychic Intuitive,33.436665,-111.940325,4.5,,
ZqNYje_T-xDDog-Wp86ieA,13825 N 32nd St Phoenix AZ 85032,TRUE,Arts & Entertainment Nightlife Music Venues,24,Joe's Grotto,33.612308,-112.012465,4,,
ZQPnmwLikPeGD0_1CVqd6A,4220 E McDowell Rd Phoenix AZ 85008,TRUE,Chicken Wings Restaurants,6,Buffalo Browns Wings and Things,33.465835,-111.990427,4,,
ZqRTX6qLmimh_dT07SqqXw,2847 S Ellsworth Road Mesa AZ 85212,TRUE,Restaurants,4,Sonic of Mesa #9,33.363033,-111.635793,3,,
zQsnAX9tBsnUgcNhBWClag,2723 W Sweetwater Ave Phoenix AZ 85029,TRUE,Auto Repair Automotive Oil Change Stations,3,National Automotive Repair,33.603495,-112.1175,5,,
ZQtsLdI0j5oE-VvHNTL8fA,4747 E Bell Rd Phoenix AZ 85032,FALSE,Food Ice Cream & Frozen Yogurt,6,Orange Leaf Frozen Yogurt,33.640062,-111.978235,3.5,,
zqVNJ_E1hNH2kD-Kj5JGqg,Lost Dutchman State Park Apache Junction AZ 85278,TRUE,Active Life Parks,5,Siphon Draw,33.405,-111.546999,5,,
Zq_kTyLNV_A3SWaIGwTTaQ,13424 N 7th Street Phoenix AZ 85022,TRUE,Tobacco Shops Shopping,4,Goodfellas Cigars,33.607928,-112.065247,5,,
zR5m_IZ_ynrM5SRHmUQN_A,1920 South Alma School Rd Mesa AZ 85210,TRUE,Car Wash Automotive,3,Francis & Sons Car Wash,33.380533,-111.859823,4,,
zr6Ic3XVUYSKzoJoXjAz-g,5055 W Ray Road Chandler AZ 85226,TRUE,Pizza Restaurants,4,Pizza Hut,33.319799,-111.929773,4,,
ZR8_x-nMY31GM_p5WErPdg,7804 N 12th St Phoenix AZ 85020,TRUE,Barbers Beauty & Spas,5,12th Street Barbers,33.55011,-112.05652,4.5,,
ZRaXUcfEt7lY3Fv-5WcVRw,6470 S McClintock Drive Tempe AZ 85283,TRUE,Automotive,5,Checker Auto Parts,33.361672,-111.9117,4,,
ZrIJT2yWTRpN3DXXBZmRyw,11219 E Via Linda Scottsdale AZ 85259,TRUE,Shopping Optometrists Health & Medical Eyewear & Opticians,4,Ancala Eye Care,33.587496,-111.839011,5,,
ZRJwVLyzEJq1VAihDhYiow,4848 E Chandler Blvd Phoenix AZ 85044,TRUE,Italian Pizza Restaurants,102,Spinato's Pizzeria,33.305607,-111.978758,4,,
zrO-RPR3fSdA7sI-IRGWIQ,13742 W Bell Rd Surprise AZ 85374,TRUE,Tires Automotive,6,Discount Tire,33.638712,-112.354579,3.5,,
ZRqpSeZEw6sy8r01TdCudQ,4233 S 37th St Phoenix AZ 85040,FALSE,Mexican Restaurants,3,Salsas Y Sombreros,33.408646,-112.001924,4.5,,
zRqU9_TTVNSo9d23fL8qgQ,48 S San Marcos Pl Chandler AZ 85225,TRUE,Pizza Restaurants,8,Piza Pizza,33.302852,-111.842256,2.5,,
ZRrIwqIUMII1b2keMI8QRw,6333 North Scottsdale Rd Scottsdale AZ 85250,TRUE,Hotels & Travel Event Planning & Services Hotels,40,Scottsdale Hilton Resort & Villas,33.530234,-111.925621,3,,
ZrTuifpoIR4xffFykF0jMQ,9043 W Olive Ave Peoria AZ 85345,TRUE,Food Grocery Shopping Drugstores,5,Fry's Food & Drug Stores,33.564642,-112.253687,4,,
zruUQvFySeXyEd7_rQixBg,3238 N Scottsdale Rd Scottsdale AZ 85251,TRUE,Burgers Breakfast & Brunch Restaurants,162,U.S. Egg,33.486002,-111.926416,4,,
Zruvunhqw7cuyuoe7g09Gw,4669 E. Cactus Phoenix AZ 85032,TRUE,Italian Pizza Restaurants,54,Picazzo's Organic Italian Kitchen,33.597361,-111.981351,3.5,,
zrZsFIj4nzwp0mka-VaTqQ,2840 N Dysart Road Goodyear AZ 85338,TRUE,Shopping Drugstores,3,Cvs Pharmacy,33.475898,-112.341038,4.5,,
zS-DQVoWYa166NwAm-fkAw,5068 N Central Ave Phoenix AZ 85012,TRUE,Shopping Drugstores,4,Fairmont Pharmacy,33.511022,-112.073766,5,,
zS1CXT_8p06KjrIYhU3RsQ,12900 W Thunderbird El Mirage AZ 85335,TRUE,Department Stores Grocery Fashion Shopping Food Mobile Phones,12,Walmart,33.609116,-112.338643,2,,
zsApK-QhjBm2mTqq4VWYPQ,4750 N Central Ave Phoenix AZ 85012,TRUE,Food Ice Cream & Frozen Yogurt,11,Sweet Venezia,33.507147,-112.074471,2.5,,
zSd8ZTV6T5Pyf0mccgvJDg,2040 S Alma School Rd Ste 1 Chandler AZ 85248,TRUE,Pizza Restaurants,17,Rosati's Pizza,33.245234,-111.839044,4,,
zsDUCO_ACzi1bGqsoiSjww,7700 W  Arrowhead Towne Center Glendale AZ 85308,TRUE,Food Coffee & Tea,4,Teavana,33.640291,-112.228657,2.5,,
zSEknIqmkGL1pQt-ApEeoQ,777 E Thunderbird Rd Phoenix AZ 85020,TRUE,Restaurants Italian,21,Aiello's Salumeria,33.607105,-112.063427,3.5,,
ZsLq6mPkGknPcZ-u4a_Rvw,822 E Union Hills Dr Phoenix AZ 85024,TRUE,Active Life Gyms Fitness & Instruction,4,Fitness 1,33.656143,-112.062859,3.5,,
zsMNY7nDppcceMgzKp6eZg,950 E Baseline Rd Ste 104 Tempe AZ 85283,TRUE,Local Services Pest Control,3,Bug & Weed Mart Tempe,33.378254,-111.926034,3.5,,
zsWJEyP8YyJkux0muGtiVw,1641 S Stapley Dr Ste 103 Mesa AZ 85204,TRUE,Asian Fusion Sushi Bars Japanese Restaurants,65,House Modern Sushi Restaurant,33.384163,-111.803119,4.5,,
zSWtaJaxz9qXsm3odwBWBQ,1200 W Apache Trl Apache Junction AZ 85220,TRUE,Italian Pizza Restaurants,6,Scuttlebutts,33.41565,-111.559303,3.5,,
zsWVdnxpgcHA1EdNGFzPQg,1405 N Hayden Rd Scottsdale AZ 85257,TRUE,Local Services Community Service/Non-Profit,3,United Blood Services,33.463737,-111.908342,5,,
Zswx6QW-UDIWBXVC7IASuA,10235 N Metro Pkwy E Phoenix AZ 85051,TRUE,Books Mags Music & Video Shopping Bookstores,6,Barnes & Noble Booksellers,33.580416,-112.121279,2.5,,
zSzE4rW9FE3fGqiEzZ91Vw,735 E University Dr Tempe AZ 85281,TRUE,Mexican Restaurants,83,America's Taco Shop,33.421928,-111.927307,3.5,,
ZT4yweuACGHR9KtlqPJpiA,705 W Baseline Road Tempe AZ 85283,TRUE,Restaurants,5,Kfc,33.377798,-111.949996,2,,
zT6-dsC8HiDlQI6AjYuHRg,2651 N 75th Ave Phoenix AZ 85035,TRUE,Buffets Restaurants,6,New Great China Super Buffet,33.479146,-112.220176,3.5,,
ZtE1deRN-_4QtAXxxl53tg,3200 S George Drive Tempe AZ 85282,TRUE,,7,East Valley Children's Center,33.394266,-111.888118,5,,
zTh0ArlhidvA2C8RNE5wbg,1320 W Elliot Rd Tempe AZ 85284,FALSE,Greek Mediterranean Restaurants,4,Extreme Pita,33.349194,-111.959322,4,,
ztN3qDONemBwjQNHRY29AQ,1940 W Chandler Boulevard Suite 2 Chandler AZ 85224,TRUE,,3,Say It In Signs,33.306059,-111.875235,3.5,,
ZTqglivVEms9gzzRcdowWg,6835 E Thomas Rd Scottsdale AZ 85251,TRUE,Veterinarians Pets,9,Arizona Spay & Neuter Clinic,33.480107,-111.932841,3.5,,
ZtT1O60hjWaiGS8itVDQyg,1305 W Guadalupe Rd Ste E-3 Mesa AZ 85202,FALSE,Food Desserts,6,Arizona Cheesecake Bakery,33.363223,-111.861315,4.5,,
zTUI1y05mo5H5hBtDCRpJQ,1385 E Warner Road Gilbert AZ 85296,TRUE,Pizza Restaurants,7,Papa Murphy's Take 'n' Bake Pizza,33.335445,-111.759688,4,,
ZTuzUMRsaSJpMRqeu0_eag,10 W Vernon Ave Phoenix AZ 85003,TRUE,Food Coffee & Tea,9,Shine Coffee,33.473974,-112.0744,4.5,,
zU8IfotOLryhaz5okWx6cA,3715 E Van Buren St Phoenix AZ 85008,TRUE,Seafood Fish & Chips Restaurants,6,Pete's Fish & Chips,33.45111,-112.001533,2.5,,
Zu93JuSKbponnD3Mx5zpEg,505 S Mill Ave Tempe AZ 85281,TRUE,Arts & Entertainment Cinema,29,Harkins Valley Art Theatre,33.425209,-111.939844,4,,
ZUabbxf7-UHq48WWVgtG5g,201 S 4th St Phoenix AZ 85004,TRUE,Arts & Entertainment Stadiums & Arenas,6,Arizona Diamondbacks,33.445492,-112.068489,4,,
ZuFdIKk_5x140kpUmRTo2w,13020 Bush Hwy Mesa AZ 85201,TRUE,Active Life Horseback Riding,3,Saguaro Lake Ranch Trail Rides,33.561745,-111.536196,4.5,,
zUGy_9UtKDfjotmWpCu_Sg,1619 N Dysart Rd Avondale AZ 85392,TRUE,Asian Fusion Restaurants,16,Pei Wei Asian Diner,33.465665,-112.340224,4,,
zUlpA7NUGQvl01iBmgG4BQ,2305 E Bowker St Phoenix AZ 85040,TRUE,Photographers Event Planning & Services,3,Memories Made Precious Photography,33.396725,-112.032173,5,,
zUp-sjxlbb_jTaW7DQmdog,15211 N Kierland Blvd Scottsdale AZ 85254,TRUE,Shopping Cosmetics & Beauty Supply Beauty & Spas,3,Fruits & Passion,33.624524,-111.929685,4.5,,
zuso11YrG2rewOtSFr4aCw,23233 N Pima Rd Scottsdale AZ 85255,TRUE,Burgers American (Traditional) American (New) Restaurants,4,Blu Burger Grille,33.695979,-111.890739,3,,
Zu_-01qRyxJ25L7-3Gl5WQ,35 N Robson Mesa AZ 85201,TRUE,Museums Art Schools Arts & Entertainment Specialty Schools Education,25,Arizona Museum For Youth,33.416376,-111.835977,3.5,,
zv92SeuVPQdof0PdgN056g,4722 N 24th St Phoenix AZ 85016,TRUE,Delis Diners Restaurants,3,Maximillians Coyote Cafe,33.506562,-112.031005,3.5,,
ZVu400Wt7VKU5SdKwUR9lA,7135 E Camelback Rd Ste 165 Scottsdale AZ 85251,TRUE,Greek American (New) Restaurants,52,Zo?s Kitchen,33.501982,-111.927618,4,,
ZvvTPVqChi-mQd1JV6VM5w,5002 E Van Buren St Phoenix AZ 85008,TRUE,Bars Gay Bars Nightlife,4,Nu Towne Saloon,33.451118,-111.97398,4.5,,
ZvxDKBT9A7z1Ab71Zz_mig,5707 W Northern Avenue Glendale AZ 85301,TRUE,Videos & Video Game Rental Books Mags Music & Video Shopping,3,Gamestop,33.551452,-112.182342,3.5,,
ZvXEc7adhC2N6zQXN_AsLQ,1916 W Baseline Rd Mesa AZ 85202,TRUE,Beauty & Spas Nail Salons,5,Beautiful Nails by Ann,33.379467,-111.87582,3.5,,
zV_LBn9F_3jtx0bFgoGvOA,3400 E Sky Harbor Blvd Phoenix AZ 85034,TRUE,Hotels & Travel Airlines Transportation,5,Hawaiian Airlines,33.435156,-112.007266,2.5,,
Zw1tNtyXA1kLABiZU0pa_g,1938 E Broadway Rd Tempe AZ 85282,TRUE,Arts & Crafts Shopping Costumes Party & Event Planning Event Planning & Services,12,Arizona Fun Services,33.407737,-111.901923,4.5,,
zw2iJahOnSxlzmRlF4al6g,7240 E Main St Ste C Scottsdale AZ 85251,TRUE,Food Specialty Food Sandwiches Restaurants,38,The Cider Mill Gourmet Market & Sandwich Shop,33.493385,-111.925028,4,,
Zw4CvOwXJj1QA85SvB99Hw,2000 E Rio Salado Pkwy Tempe AZ 85281,TRUE,Tex-Mex Restaurants,33,Chipotle Mexican Grill,33.432972,-111.904303,3.5,,
Zw5fzZhYmrLgdM0CVmGTeA,1960 W Baseline Rd Phoenix AZ 85041,TRUE,Food Grocery,17,Fresh & Easy Neighborhood Market,33.378337,-112.100751,4,,
zW6ZkumoG4I38TPdoeA5cQ,754 S Val Vista Dr Gilbert AZ 85296,TRUE,Food Ice Cream & Frozen Yogurt,5,Golden Spoon Frozen Yogurt,33.33657,-111.757073,4.5,,
zWB92QgkfyNTVIB8RMsGkQ,6720 N Scottsdale Rd Scottsdale AZ 85253,TRUE,American (Traditional) Restaurants,3,Spectrum Cafe,33.533614,-111.927209,5,,
ZWbKpRdo7G5VtvDqXZZH8w,11541 W Bell Rd Ste 109 Surprise AZ 85374,TRUE,Automotive Auto Glass Services,3,Fantasy Window Tinting,33.638584,-112.355463,5,,
ZWbvjFC_qE21JUpGlAU0Cw,425 S Mill Ave Ste 109 Tempe AZ 85281,TRUE,Food Ice Cream & Frozen Yogurt Desserts,55,Paletas Betty,33.425617,-111.939805,4.5,,
ZwGYcfEZFUIHGti_7zpJPw,3936 E Chandler Blvd Ste 211 Phoenix AZ 85048,TRUE,Skin Care Massage Therapy Health & Medical Massage Beauty & Spas,4,A-Peeling Faces SkinCare & Massage Therapy,33.306607,-111.998885,5,,
zwHcKioS_8spGKsg0wrw,15125 N Hayden Rd Ste 111 Scottsdale AZ 85260,TRUE,Food Specialty Food,8,Cafe Paris French Bistro & Catering,33.62262,-111.903806,4.5,,
zwHM6hz8swKIG-4-BSKMPA,4506 E Cactus Rd Phoenix AZ 85032,TRUE,Food Burgers Sandwiches Ice Cream & Frozen Yogurt Restaurants,11,Culver's,33.599844,-111.986242,3.5,,
ZwkiXuC1A_RHGXe5L35nng,7014 E Camelback Rd Scottsdale AZ 85251,TRUE,Arts & Crafts Shopping Adult Costumes,3,Hot Topic,33.502594,-111.929676,3,,
zWl6V8-L6m9Xfmpq_MqkKw,930 E Pecos Rd Ste 1 Chandler AZ 85225,TRUE,Mexican Restaurants,25,Filiberto's Mexican Food,33.291763,-111.825788,3.5,,
zWM0pvqNvoYvSEJZmtRPJA,4402 W Cactus Road Glendale AZ 85304,TRUE,Electronics Musical Instruments & Teachers Shopping,8,Sam Ash Music Stores,33.596339,-112.15307,4.5,,
zwToyWL4dT1clsFPK9wI2w,20211 N 67th Ave Glendale AZ 85308,TRUE,Restaurants Italian,72,Babbo Italian Eatery,33.669109,-112.202936,3.5,,
Zx8_4zKdDBSO3qGrkukBIA,15414 N 19th Ave Ste K Phoenix AZ 85023,TRUE,Asian Fusion Mexican Restaurants,431,Chino Bandido,33.626933,-112.100731,4,,
zXg2O_QnpHQVD7e1azAu_w,1335 E Baseline Rd Gilbert AZ 85233,TRUE,Mexican Restaurants,23,Someburros,33.378463,-111.804455,4,,
zXIAvYZkGTC-fmkIJV56aQ,7014 E Camelback Rd Scottsdale AZ 85251,TRUE,Fashion Shopping Accessories,5,Ann Taylor Loft,33.502594,-111.929676,3,,
zxjMiqlfUuIQRltSuj9FpQ,804 S McClintock Dr Tempe AZ 85281,TRUE,Ice Cream & Frozen Yogurt Food Restaurants Desserts Hot Dogs Fast Food,11,Wienerschnitzel Tastee Freez,33.421083,-111.909535,2.5,,
ZXlO9S1MG2I-L5uLSF-nPA,13610 N Scottsdale Rd Scottsdale AZ 85260,TRUE,Mexican Restaurants,13,Brennan's,33.609799,-111.927192,3,,
ZxnofBLKuMustNqSlFtW_A,973 W Elliot Rd Ste 2 Chandler AZ 85225,TRUE,Health Markets Food Specialty Food,7,Nature's Health Shoppe,33.348234,-111.85699,5,,
zXpGuJBWnH0idWXLlLc7Qw,8532 N 7th St Phoenix AZ 85020,TRUE,Local Services Carpet Cleaning,3,Adobe Carpet Cleaning,33.561618,-112.065271,2.5,,
zxqvU415r_RtZRKDtdbIKQ,9160 E Shea Blvd Ste 101 Scottsdale AZ 85260,TRUE,Chinese Restaurants,72,Jade Palace,33.58348,-111.883526,3.5,,
ZXRcWs5SUCvSfb8I2aLOnA,Hyatt Gainey Ranch 7500 E Doubletree Ranch Rd Scottsdale AZ 85258,TRUE,Day Spas Beauty & Spas,24,Spa Avania,33.567037,-111.918465,4.5,,
ZXsbS0FE2LzlUpkDdzNiUQ,731 E Bell Rd Phoenix AZ 85022,TRUE,Shopping Drugstores,6,Fry's Food & Drug Stores & Fry's Marketplace,33.63899,-112.064238,3,,
ZxUC2h1Ba_KzIJk_7BOQig,3525 N Central Avenue Phoenix AZ 85012,FALSE,Books Mags Music & Video Shopping Bookstores,3,Central Christian Supply,33.489496,-112.073681,3.5,,
ZXvxDxhNz8XSe59oj2QlZg,13736 West Bell Rd Surprise AZ 85374,FALSE,Mexican Restaurants,7,Rubio's Fresh Mexican Grill,33.638714,-112.354406,4,,
ZXXx2LRiovmDLoSmIodrFQ,111 W University Dr Tempe AZ 85281,TRUE,Active Life Sporting Goods Bikes Shopping Bike Rentals,8,Ehrhardt's Schwinn Bike,33.42171,-111.941531,3,,
Zy2vca7i9QFGRKa4m0C__A,4538 N 19th Ave Phoenix AZ 85015,TRUE,Vietnamese Restaurants,170,Da V?ng,33.503019,-112.0999,4,,
ZyBuhvPoGBsoJwOQ5y3E2w,1217 S Rural Rd Tempe AZ 85281,TRUE,Food Beer Wine & Spirits,5,Jerry's Liquors,33.415408,-111.926184,2,,
ZYC0V0cbsrH3Mjhn-68qwg,7121 E 5th Ave Ste 15 Scottsdale AZ 85251,TRUE,Hair Salons Hair Extensions Beauty & Spas,3,Ernesto Real Hairstylist,33.497981,-111.927413,5,,
zYCGmnEvORQ7pf4Lwfrc2w,4984 S Power Rd Mesa AZ 85212,TRUE,Mexican Restaurants,7,Chipotle Mexican Grill,33.325576,-111.687603,4.5,,
zyCrtvCPdSZDhUrH86vbeA,3600 N 51st Ave Phoenix AZ 85031,TRUE,Arts & Entertainment Stadiums & Arenas,20,Maryvale Baseball Park,33.500393,-112.16938,4.5,,
ZygdCWMaph9cCKHbIoFZxA,1035 N. AVONDALE BLVD Avondale AZ 85323,TRUE,American (Traditional) Restaurants,4,Ruby Tuesday,33.430535,-112.345359,3.5,,
zyI8_HQPEwkJ22WMb9ILVQ,10220 W McDowell Rd Avondale AZ 85392,TRUE,Burgers American (Traditional) Restaurants,4,JR's Burger Grill,33.466703,-112.279587,3.5,,
zYNetvz5YVfmgDcK2HlR_g,828 N Central Ave Phoenix AZ 85004,TRUE,Hair Salons Used Vintage & Consignment Fashion Shopping Beauty & Spas,8,Mercantile,33.457645,-112.073845,4.5,,
ZYnvMVHDGqYJtX_Ikiq4hA,Phoenix AZ 85027,TRUE,Local Services Pest Control,5,Action Termite Control,33.678238,-112.101291,3.5,,
ZYR8RK2FTSkul3t1WgY4dw,Club Red/Red Owl 2155 E University Dr Tempe AZ 85281,FALSE,Arts & Entertainment Nightlife Music Venues,4,Blunt Club,33.436665,-111.940325,4,,
zYtP8BixCdruPpmuS1NCJg,800 E Wickenburg Way Wickenburg AZ 85390,TRUE,Active Life Hotels & Travel Tours Horseback Riding,5,Cowboy Way Adventures,33.967131,-112.711077,5,,
zyYRWnimLbQt9aCCI_2MZw,8332 N 99th Ave Peoria AZ 85345,TRUE,Skin Care Tattoo Piercing Beauty & Spas,3,Desert Palms Emu Ranch,33.557882,-112.273587,4.5,,
zyZ883vct64bKzNv4wy6Yg,6501 E Greenway Rd Scottsdale AZ 85254,TRUE,Local Services Dry Cleaning & Laundry,6,Delia's Cleaners,33.625856,-111.942966,4,,
zZ4Iy1h2elsmxiRwc4wuiQ,1277 E Missouri Ave Ste 208 Phoenix AZ 85014,TRUE,Health & Medical Dentists General Dentistry,12,Biltmore Commons Dental Care,33.516001,-112.054658,4,,
ZzAME7MR7KsFtEoepNGpLg,4740 E Shea Blvd Phoenix AZ 85028,TRUE,Food Coffee & Tea,8,Coffee Bean & Tea Leaf,33.582907,-111.979028,4,,
ZZevr02C4b_g9RwnezdvWw,5150 S Rural Rd Tempe AZ 85282,TRUE,Mexican Restaurants,35,Qdoba Mexican Grill,33.379051,-111.928823,3.5,,
zZFXEqWY_bE6s_f38RhNMw,7 N 114th St Apache Junction AZ 85220,TRUE,Food Specialty Food Fruits & Veggies,5,Superstition Ranch Market,33.415658,-111.584893,4.5,,
ZzkAAfn6Y4HGd2eUi34EHQ,220 E Bell Road Phoenix AZ 85022,TRUE,,3,Ross Stores,33.640335,-112.071357,2.5,,
ZZlMGUiKZNiDyPLmra7RZQ,5060 N 40th St Phoenix AZ 85073,TRUE,Sandwiches Restaurants,4,Croque's Famous Sandwiches,33.512335,-111.996504,4,,
zZmhEpiVpRfFQid87-pcOQ,5050 N Central Ave Phoenix AZ 85012,TRUE,Food Ice Cream & Frozen Yogurt Fast Food Restaurants,7,Dairy Queen,33.510422,-112.074027,3.5,,
ZZP4c4epsE4j_SniQe6KnQ,2255 W Germann Road Apt 2150 Chandler AZ 85248,TRUE,Home Services Real Estate Apartments,3,San Palacio Apartments,33.2475,-111.87918,3.5,,
zZP7f9IMzVac1stUdYZoDg,3502 E Cactus Rd Phoenix AZ 85032,TRUE,Active Life Parks,5,Roadrunner Park,33.598922,-112.006669,3.5,,
ZztUsJyGDwPySepmXRG13g,502 S College Tempe AZ 85281,FALSE,Bars Food Breweries Pubs Nightlife American (New) Restaurants,52,Dave's Electric Brewpub,33.425155,-111.93526,3,,
zzucnDH33KlmbkI4rLyQTA,2110 E Camelback Road Phoenix AZ 85016,TRUE,Sporting Goods Shopping,15,Ski Pro,33.509844,-112.03603,3.5,,
z_AU3A66n-Rmim2ZOgbBXg,2925 E Riggs Road Suite 8 Chandler AZ 85249,TRUE,Beauty & Spas Nail Salons,3,Andy's Nails,33.218495,-111.79106,3.5,,
Z_GTfQ6Zyl_CKfDOgYMQvQ,13637 N Tatum Blvd Ste 12 Phoenix AZ 85032,TRUE,Active Life Yoga Fitness & Instruction,19,Bikram Yoga Paradise Valley,33.610152,-111.976851,4.5,,
Z_GZsEdgtXvSdt5Nnyzy2w,8081 E Princess Dr Scottsdale AZ 85255,TRUE,Active Life Soccer Playgrounds Parks,3,Scottsdale Sports Complex,33.642267,-111.904768,4.5,,
z_IfC-aIkKpuhGfX1yzdfg,3550 N Central Ave Phoenix AZ 85012,TRUE,Restaurants Italian,34,Alexi's Grill,33.489085,-112.07405,3.5,,
Z_KjmNp3sMwodUBTSgFZGw,3102 West Lewis Ave Suite 7 Phoenix AZ 85009,TRUE,Food Specialty Food Grocery Fruits & Veggies,16,Nature's Garden Delivered,33.475597,-112.126253,4.5,,
_-9pMxBWtG_x8l4rHWBasg,2502 E Camelback Rd Phoenix AZ 85016,FALSE,Mexican Restaurants,98,Black Chile Mexican Grill,33.510207,-112.027204,3.5,,
_-TRcD1fi3Eq6U0tEb6Qnw,10004 N 26th Dr Phoenix AZ 85021,FALSE,Steakhouses Restaurants,6,Lone Star Steakhouse & Saloon,33.576971,-112.115982,3,,
_0DvMQAs9KvA58Pf3Z4ltg,2501 W Happy Valley Road Phoenix AZ 85085,TRUE,Food Ice Cream & Frozen Yogurt,4,Coldstone Creamery,33.71101,-112.114278,5,,
_0Eql3UB3K5-6q4IHNBbWA,1339 E Chandler Blvd Phoenix AZ 85048,TRUE,Skin Care Hair Salons Hair Removal Beauty & Spas,3,K-Bella Salon & Spa,33.305257,-112.053411,4,,
_1L05qn1d7HxSluIeXdA7g,875 N Mcqueen Dr Gilbert AZ 85233,TRUE,Auto Repair Automotive,4,Napa Auto Care Center,33.365662,-111.823784,5,,
_1lXRQ2Qda8HDpUQUqTYwA,1818 W Montebello Ave Phoenix AZ 85015,FALSE,Breakfast & Brunch Restaurants,5,Jb's,33.51968,-112.097703,2.5,,
_1QQZuf4zZOyFCvXc0o6Vg,5401 N Hayden Rd Scottsdale AZ 85250,TRUE,Active Life Dog Parks Parks,88,Chaparral Dog Park,33.522945,-111.907886,4.5,,
_24yX7pxBqbjQBZIvxGPgw,8817 E Bell Rd Ste 101 Scottsdale AZ 85260,TRUE,Dermatologists Doctors Health & Medical,7,Arizona Advanced Dermatology,33.639448,-111.888899,4.5,,
_2c_10hbSHX0CJfMXytLdA,Glendale AZ 85301,TRUE,Movers Home Services,3,Meikle Moving,33.534925,-112.184751,5,,
_2sa9ikO_Xm5xe2lqHQZUg,3202 E Greenway Rd Phoenix AZ 85032,TRUE,Car Wash Automotive,6,Cobblestone Auto Spa,33.627232,-112.012115,3.5,,
