user_id,name,average_stars,review_count
xB7D94wIEhUeloE-h85Iug,Cindy,4,2
xB9Yze6uC1mJXEzA8wpWSw,Rob,3.96,49
XbAjlUsgL3HezRJVVrKGGw,Allie,5,1
XBCcfgeYPX8nEIkTDXM3ig,Elsie,3.62,34
xbDDh0KyxChWsStx6vF_mg,L,3.72,79
XBdIOGtow93Z9-bqcP9kVw,Amanda,4,3
xBEHlvIJNli7wovQOzwqmA,David,3.69,62
xBfzrzySwmogGGbNoTHAgg,kelly,3.19,31
xBGn8_HUP1ohFaF-EJyY7A,Elder,3.33,6
xbGpEFav4oG-QIqyatJrCg,Dave,3.71,7
XbhDqorTDaQGrTckIpA0zg,Mikel,1,1
XBHJCDzNh--mBhJkzyM_iA,Nadia,4.07,352
xBIZ1FdAC0R-_ZhgQQVGDQ,Andrew,2.8,5
XbjGD8j7pn8IOk2V0smD-Q,Wendy,5,3
xBJO2JzQxTnXsGy4ZmBkcg,Eric,3.5,4
xBl9Ke43PISGJC_iGkv-UA,Wesley,3.48,387
XBqRTxWm7NgTkd5Vm2DMOw,Roseanne,4.26,72
XbR2Fx-waSWhLNPE5TK8Dg,Kristin,4.25,4
xbRiiLZVt6jnT1MJq0bIyA,rick,4.4,6
xBV-_02XDLKEVXkGka_vxg,Joe,3,2
xbVptEsiGxypj8sCSDD_Tw,Tonya,3.71,14
xByBAj3bAI-_wjUqU7lAQg,Michael,5,3
xbYlKu_4pYuKYyA12nQNHg,Dan,3,2
xbz4yXt1iVSHaQjHv4rTAg,Lindsey,2,4
XbzB2i2fjggHsPXtQcOJUA,Chad,3.72,39
Xc0PU69OBKyVNQPuxQKLtA,Drew,4,3
XC1GQ-FVDDN-gpfLWnoYKA,Angela,3.18,73
Xc4YaH9ty3STw4tV_bNy9A,Ross,4.02,97
Xc9CH-4YSc-6PYchxvlpCQ,Sean,4.75,4
xCaVaU1iAjEn6yR_zj6jvw,Laurie,3.95,24
XCbQJxV7tSYdiYoaBCrMfw,Shanda,4.25,4
xcbS2qrjsss00XkD2Nu5lQ,Michael,4,9
xcbtrfBEeHiXUKzzu6zNSA,Ken Z,2,4
XCC3pGf6jkZIieflbEEbjw,Scott,4.06,18
XCd_5rwZXqwnEDTNPkWYNg,Matt,2.71,7
xceW9Ud7L3mUwDlqGfQb8A,Eric,3.6,5
XCF-_nxwHfy4rVDgOVaNZg,Greg,4.08,40
XCF0o89zNvoF2z4-qG_zeQ,Carlton,4.5,2
XCFiaYVUDtcXygXAajRjuQ,Howard,3.8,5
XcGDpRGNxwKhSXFjtNItmg,Anthony,4,9
XcGIKKHriI9DhI57JYGCKQ,Jeff,3.9,10
xCgp_QIq_gzeNQ-g77uDqw,Shah,3.64,184
xcgVWWnbO0AvAcPa1MnosA,April,5,3
xCH0ATwOKfIC0AtCh1pBRQ,Lucy,3,4
XclnzAfN_X4b0xX0tZCasg,Tina,3.83,6
XClubOVvytx-nnuI0JbxpA,Michael,3.27,170
xcmaPQyLMb5gb8gVd_OF2A,Edward,3.8,51
xcnGEs7YEVPFG1jBaWxoSA,Alex,3.5,4
XcNkbDodXItvSYu7PtP3cg,Ben,2.67,3
XCNQG9INpTr5p7gZT8TmKA,Kristen,5,4
xcp4S_0GINeO20sKvBqT9g,Kerri,3,5
xcrBjU5mploosbYxDLpjuA,Warren,5,1
xCSmGdm3tJ_0RsfOGrKVVA,Anthony,3.8,5
xcSnoGPcKIjsPDwwaHedPA,Lizzie,3.53,15
xcsV1sNcrZ1m-1fUAMnjgA,Elizabeth,3.1,10
xctkOGOyxJdKFmK931MbrA,Taryn,5,6
XCtQKImrk1TJG4vz9b7WMA,m,2.67,3
xCTZaonmM0P4tA6Gc4gNTw,Chase,3.5,5
xCvQozv1HbT62rFNzlmbpg,Mandy,3.67,3
xcw4nXoopJ1lYOZ7_AUDjw,Susie,5,1
xCXkHV8bz_syET_31mKg-w,S,2.81,29
xcxl_dMk8aRTPn3NIFZfsQ,Daniel,5,1
xCY9C6KN9xTDzKrow9iivQ,Eddie,3.88,40
XCzaTPjSUgAOzdEUEUh1hg,Kiristen,3.4,374
xczPu68ZLBFxWtArYVJJcg,Dave,4.08,24
xd0fvWA4yAed6MclXzxBdA,T.J.,4,5
xd2NSzXpCiX9O1PYO6b2hQ,Luciana,4,1
xD2UZ82SyqHWSapHJsXMBg,Karl,5,1
Xd4bWdBZQRcaEThtiGFl_w,Carolinne,4,19
Xd4QVVQBjw-LCiN0NVX0Sw,Katie,5,2
XD4U_QuKHos6lt4unylfGQ,Heather,3.75,4
xd7ga2GujEw4izRvdvfxPg,Danny,3.8,11
xd7tELG_H6c4snydk-WXpQ,Luke,5,1
xdaRYQvc8W4QXk4TZklJfw,Jeanne,5,2
xdaYn5rkug9LfOCUujtktA,Kat,5,1
xDB5RW_smkOT39BY2SEchg,Mel,3.25,4
xDbDfGhJspLrIehoHQJtcw,Cindy,3.43,7
XdBf0qZP8aXzBVh9Tee8kQ,David,4,1
xDcy-HkStCFTUpzeUXyOYg,calvin,3.12,10
XdEa3udqGUrDZ3uGXnpXNA,Ed,5,1
xDFQDXKtT1GAuBx2gBOtVg,Robert,1,1
XDFrc8vbUCswgkooPUau2A,Scott,4.57,7
xdFWFnmpmE4j6H2m7uUjCA,Fyak,3.1,11
XdhfTOCIUkfIua4icmQ8OA,Jason,3.93,16
xdhu_CZVomaGPD2qB0IQXw,Gina,3.97,77
xDivb3f8toeXocUkQDgecg,Veronica,2,1
XdJCpK1RzKJxoc5Tmjc_7g,Dawn,3.57,7
xDke1TgWXt4rXokl5PLXww,Jen,5,2
xdl61MWMguYRSunH8CniQw,Mandi,3.84,114
XDlcmTw6V2RiIxTsyrmkYQ,Genevieve,3.49,169
XdLXa4FjIEtCu1WaFYCGoQ,Jarod,4,2
XDo93as38nW82xwCzE23Xg,Michael,4.5,2
xdqZrsB4ZhxYX5hoW984jQ,Valisa,3.5,2
xdR9IMI8lnpFEwJW-W0dCw,Mai,2,9
xDRjF5yS30MISvifsmuYFQ,Cathy,4.56,11
xdrtwfKorWkt9DiYS4MCfg,Steven,4.92,12
xdThxKK4ERO54RbVFgWrWg,Eric,2.61,19
xDuHqrzxJvMyBnQ84d4CaQ,James,5,2
xduo1Sh5ODv8yrmAA4janA,Amy,3,4
XDUrbumckI9kRJIUbqanZg,Jim,5,1
XDVABSG5JRXry3Dm45vnyA,Chris,3.49,47
xdWsnbaTEfBMVHttqZDHxg,Melissa,3.6,278
xdXeen8BVL51ySXu9ByY6Q,Kathleen,4.46,50
XdXUZiIxtkeM09LRCkB_Sg,chaz,4,8
xdYphPCFlkk7UD0Gq72rkQ,Jessica,3.5,11
xDytSvpsDSe8TbcmTP2EmQ,Vi,3.5,7
XdzpGT-T1ResIv90JtFDrA,Chris,3.7,11
xd_7VliSADEUugKR9GbVSQ,Brian,5,3
XE-LQ3vryarypXpt_lgX1w,Becca,3.84,785
XE-U16MVdr9pVp-Cuxyd9w,Rob,5,1
XE0QFB976QhyKvxc73lspg,B,2,1
xE2GYniNAZlMfBSjDVf9ew,zambak,3.23,26
Xe3roFVZWGe1ABkuhN9UCg,mike,3.7,25
xe8Gxtp3bRyHowD5e2BbwA,Robert,1,3
xE9PJ8UEJugtuZ6sc82U9g,Marcus,4.6,5
xE9PRwmmp54wcfcxJs5E2w,Jackie,3.74,61
xeAFJa_UGD24vM9j5LNNfg,J,4.5,6
XeAiRyt8raaUKQ2d8d52aQ,Ashley,3.73,45
XEBCBmZdie9-zk4AL706Sg,Tom,5,1
xEBefVOdIF-w2TGmlpmdMA,Karen,4,1
xebLzu_jwsddjTKCUy3oYw,Nick,3.8,5
xecUONCi8cfClPlpCNYRZw,Kris,2.33,3
XeDbXueGKrfMLyIG45QIOg,Pamela,3.97,58
XedpVMnhnQAIOOY2X8HsLw,Jim,3.56,43
XEDxU8kaODzXrEwhp376ww,Philip,5,3
xEe_t-tQIvIOLYNK_QR1zA,Jeremy,4.5,2
xefgowwF3UKtoAK1AwTDog,Cindy,4.43,8
XEh3DWoi9iBbD1p6ElVc-Q,sharon,3,3
XEj4KS4eVH2wRiyfQe8blw,Tawna,3.25,4
XejvgD4CrkR7FeIkjwAjtQ,Mike,4.09,322
Xek6as0ZZni_psBWEyNYiw,Alec,5,2
Xekh5u-_EjwKcL18YrYaVg,Ming,3,14
xeKUUE_yNjt4RHQp_jB6uw,Matt,2,1
xeLIqZ-19WL2ai22ZL2rgQ,Tonimarie,5,1
xeNYMmYXZSAXNJE_axDyBw,David,2.77,39
xEO0OVhcNyYyZqSSaW733Q,Bryan,3.19,16
XeoAojoz5johV2MQ5ngNig,Jared,3.92,135
XEod01j7vuZv9bNKhKu7OQ,mickey,4.09,11
xeOu503N5bjGbOBnGXpU6A,Tracy,3.29,14
xEplLeg5vrmYILHugV6amQ,Joe,3,2
xeqVIcQ3XpydK3OeRAZckQ,Justin,4.06,72
XErR7zjX8_VCLfMsDkrc3g,Pamela,3.74,73
xeruRvQ1VsOqOwv4wgHCNg,Josue,3.29,132
XES4gJOX9orW9xSDSIhMMw,Michael,2.75,8
xESy7H7UhTS2EXiuOQ1Z5Q,Ely,4.09,11
xeT0Xl-w7XQRhNeSU0o4vg,Scott,1.5,3
Xetg3-4pIVxYXqTHQhT6yQ,John,3.77,22
xEu5VB8O5MvFeIArYVX8zA,Bonnie,4,1
xeW3YfDd-Kc4WheORA6UUg,M,4.71,8
XeWp56BN1rVHBw-PD7hddQ,Spencer,5,1
xEX04JkuW5TZKgmZCtphXQ,Steve,1,3
XexcsPsVvQfecRPv8KaW4Q,Dominic,4.75,6
XEZwxtUgOOC8g7ZGhyZdHA,Keith,4.4,5
XE_mTf090IfnKbftagiMfA,Suzanne,5,2
xF-1gh_4mav5nAu5UKYYAg,John,3.69,17
Xf-FZZQxyjCncuknSdMZpQ,John,3,2
xF0WaxtUZtQSZaBP-MedyA,Dr. Susan,5,3
xf0YHnPbrzER9D9ndcn8tA,Laura Michelle,5,1
xf0_QQy_3Vb3u-_dch6z-Q,Nate,4.12,27
XF2EX4k1KOKmqFOGHql4xw,Jeffrey,4.25,16
xF3p_g1cltGHk7DkzURhIg,Carla,3.39,18
Xf8KJauIFa6t7rf2mOCSHg,Siriusly,3.51,47
xf8QXuIozpsMNp4tvc6JCw,James,4.75,4
Xf8VT0qPp22C7_KU0qov9g,Tracy,3.91,11
xFA_IemiOFs4CfUWD4jS7w,Paul,5,1
xFb3JriNokpgwcDKTjUhGQ,Paul,4,1
XfC3DGL_J9pIiFEjJsCn8w,Jay,3.54,24
XfDBDEm2-HEcvYO_nso1Kg,Lucky,3.36,91
xFdK5lgUdeT3bWC7_MvcyQ,Stacy,3.72,25
xfdmWULSUa1NC8fVRhEAVA,Mike,3,2
xfErqFbX8pCpINR89CTClA,Bob,1.33,6
Xffah_1oR1AYdi3TiW9Ckw,Erin,3.4,10
xFFmQTr0srCsnXiupIXT2A,Trish,4.5,34
XfG3DARBqcKVW5EoLpENmA,Mike,4.67,3
xFG4Ca2HHmbxDTkMlmHnjQ,Lauren,3.71,195
XFg8z-yhrxYtX2Swk0TKSQ,Brad,4,2
XFgkghaWowkrTEgOtOEpPg,Jennifer,3.71,24
xFGKMCd9RI-F_sODKXqHZA,Steve,4.5,2
xfhHL5EJp9e8VFziPNjxWA,Jennifer,5,5
XFIBUqERFSs9IsPAwLMKVg,Brianna,3.51,37
xFJnTELXo7KTL-sRRfa8Zw,Victor,3.81,18
xfjYuaVbQChY-yPfRl0MQA,Joel,5,1
XFL-zfQpXrJsRb1OaYXT0A,thadeus,4.83,6
XFLeKAsj3UKv5VPoIQjdIw,Noosh,4.46,15
XfLS1Rp1ekY2BofU4C5XHQ,troy,2.83,13
xFN7YLxaSRuA4xWQd2DVWQ,Cristi,4.64,14
XfnOH3XOqBl13dxKcVTsgA,Teryn,4.71,9
XFO79rAOMd8AmMoUoJJsHw,Mary Martha,5,1
xFOmIPeiWe1tG-G_sbuDPg,Mee-stique,4.07,432
XFptnoqVxzdQIudug0oLCw,Wayne,4,4
xfq1TTY4Vw0WSKLQDZZLuA,Jori,4.36,59
xFq6ryUE8HtppoMKDMUrkw,Suzanne,5,1
xfQ7jxZN3z9PccJ-5DO4nA,Rich,4.75,4
xfqkWze7rxbxOO4AvJMqhQ,Kayla,4,2
XfslRGEPm_MtzPqmQxRmKg,Bryan,4.2,5
XfswktqW8EXIAWpxzR8phA,Kenneth,3.59,22
XfUbS8krsXec3nKYA63jrQ,Maynard,3.01,243
Xfv8_MeZi8Dev5hx5-ISwQ,Chandra,3.8,20
xfVuV2ELZkVmf1HcffAcHA,Pam,3,2
xFvZ3QVl-daf6leGBY7GDg,M,3.54,248
xfw8eOYmfMphj7qe8rDZOg,Jen,3.8,6
xfX5LfEnBUWb8iL3B4VqHg,Jeff,3.71,173
XfXoRiSIZToRwzBQdipzAw,Paul,2.33,3
xfYlkdGx9JWrmkR2ZinOfg,Steve,3.25,513
xfYNm4X4TmSoTBtvHbpcmA,Ian,3.4,10
xfz_Bb4RIYH7N3luWqbyHQ,Tony,3.74,279
xF_7bcc3AI1KkLSjBgw-EA,Bob,3.05,20
Xg0Txxg7V9HN_r-qUueIAw,Charles,2,3
Xg2Qje6OB3qCGT26sZegZQ,Laurie,4.5,4
Xg31LshSg9Ktiyy-E5ZH5Q,Josh,4,3
Xg3QRztH3B3GD_NkyQ5Brg,Shalini,4,1
Xg3waoR_qjW8WNhYWD9-MQ,Samantha,3.75,4
xg4AdOGHFxJyWByFbG8stA,Jacob,3.75,127
xG5ZxR0RPcI9KaUToJes0Q,Travis,3.48,24
XG7y5p6ACHkrtlkinvynnQ,Donna,4.67,3
XG7yZdOUgB-uwpfPLr5JAg,Tamra,3.49,125
xGa5tVUwGk5cy6YUZG0wbA,Joshua,3.87,106
XgAf6bN-XzTTUQIw1k6_oA,Don,3.67,3
XGbKwEyIojBUB6wCBKQdoQ,kimberly,3.5,16
XgCAySMSClF03WCyOKn14A,b,3.67,3
xgDlV_6vp7BMBxnaB03h3w,Denise,4,4
xGFga3DEAEWF2BOLBZyHUg,Jessica,4.36,14
XGgAN4oNCsq6u6M_qz2h6g,Lili,5,3
XggBk7qU_-bIF0Ou6GcSJA,Sherri,3.72,183
xggYLsPULcCncxi5_ajQHg,Lois,3.5,2
xgi9L0KjfgXc1m_L4V-Yyg,B,3,2
XgIhw-aWaq_Fx3ZVQGjnuA,Tony,3.3,564
xgIJHomsvoAZdgCSngXkhQ,Crystina,4.5,3
Xgj6k6wNhrPfeiq5s-SvYQ,Zeigh,1,3
xGJoPvxWxc7TOQaod15DMQ,G,3,2
XGkkK-QIwp2m5YtseEQ_cA,Steve,1,1
xGMHBVBsnJEdfVoTxjFL0Q,Neil,4,4
xGoJzg_yhTU16TVynBP4uw,cali girl,3.8,10
XGpWPyISxLAimmG8PcWHCg,Max,3.25,4
xgqxRjWRQvGPr8h3IA8OwQ,Gregorio,2.75,16
xgrNgHOs8F5JvEX38IeCJg,Lindsay,4.16,93
Xgs3XPID0qJ3s7I1R_aw5A,Cecy,2.33,3
xgvDpy5XIFdXaMPRTlpOZA,Jami,4.27,11
XGVF7KuUF4JwXXTtiZTXdQ,Kathy,2,2
XgWoU0Pue4QJqZ408jcSlA,Anna,3.67,235
xGx60N0Gksz6yTGk_jwn9A,Paul,1,2
XgygwgM9kJsN-JIk8pUiZA,Eder,5,2
Xgz8dzRftJE3MkwSXUG31w,Gia,3.27,15
XGzBVjWR5YdEXt10puTPnA,Steve,3.55,225
xg_fQ2RVA6_I0K_gvnT_hw,Ron,2,1
xh4mDvb0H9HjDqU60881sA,Peter,4.2,10
xH5ETGmT8IUaPjbwZmj-Ow,Kurt,4,2
xh6AV9FQ2vAXR5U8h4KPfg,Courtney,2.5,2
XH840BSER6gydsjglAC08w,Dommy,4,1
xH8apsSxGVIbQ75ilCFodA,Chris,4.33,3
XHAB0E6oJo27KMopmAEc6A,Michelle,4.5,2
xHAlPHFluxyPWnH95KSJLA,Janice,4.75,4
XHAY4WP-fh5XWUJCS-sC6g,Penny,1,1
XHbCIZvuyEq0OQI73woj4Q,Tim,3.62,13
xHBCpvJe5Db0FBLqt0OnmA,Kristi,5,1
xHBg0zMBCtTN39rzXjMeTA,Marc,5,1
XhBrmQFrDkeoeFyHG2YK4w,Steph,3.33,13
xhC24VETh1IfA5ba-OhqYA,Katia,4.67,4
Xhcr6YBV6SgYQwSh5ibvyQ,Susie,4.8,7
XHdCp2MAG5pYY2oRD7OLcQ,Izzy,4.5,8
xhdfZmSFyJ3adhww6s2-Pg,Jeff,3.64,42
xHDgMmpFuYPNyrZ-WS1wIg,Ted,2.47,17
xHDWj46hpl2sUFBLHzpvpQ,Nolan,1,1
xHFGDw13bOvj4OdZHImuoQ,Justin,4.5,4
xhGbHatP5xb4sc56Cm8PyA,Tina,1,1
xhGcV_zpOoa6rzPX5bhd0w,Chris,4,1
XHgeUEDhZeGyMepUB4ANLQ,...And I'll Tell U,3.15,13
XHgLvR6nwS2W1Yxw_qy5xQ,Joseph,3.53,19
XhgUzWkzIYWvw2DZzuFltA,Blythe,4.29,24
xHgysFgq8nlOL9tVTF_Brg,Geoff,2,6
XHhvOeDw9PmQyBRpl0lFcw,Ryan,4.14,21
xHHWIQd2s5ZCphny7iIsDQ,Scott,4,2
xHIyBT2iOb4d0ytVMfAzTg,Karen,3.57,28
XHJnQpb9bwVMlQ6rYGfK8w,Hector,3.39,24
xhl1ADSQzZzV1LfeREDQfw,Jason,1,1
XhmXDsqxhv8Gq3MA-5Xvew,Sarah,3.67,186
xHN8ZLXVbodLENRSTmctvg,Joanne,3.99,116
xhnbp078r_lNPVsoPhZddA,M,3.33,6
XHNfuQjWz0A6wImE9NKNNA,Jonathan,2,11
xhq7QVf_WmUfQB82JXVwBA,Jenna,4.33,6
xhQA4rffVRkOqS3-ClqdfA,Kiet,5,3
XHQbXj0WqAc8LHeR9suq8w,Daniela,5,9
xhqlSHTBbMACpLN7jU1Nrg,Kari,3.29,75
xhQsNN2-JpxfqvfEyOFlsQ,Heather,3.43,8
xhrZ65fnDEAOpQkjvF49PQ,Dee,4,3
XHsWD63vpZoo_uOqEvcKtw,C,3.83,12
XhucoKcpnjvixRPqs77kzw,Joann,3.71,7
XHue0FWZvtXnsMsDIjPQcA,mohsen,3.25,4
xHugXf_kL0IPtk4boM3cow,Rebecca,4.25,9
xHVlq4taeCWMs2W6451_xw,edgar,3.5,4
XHW0f1G-uk7EKT6ceY3U2Q,C,2.85,13
XhW59Y52sNXPHtFYQ0i3zw,Kayla,1,2
XHXE62yzurEJ53tSmKbQkw,Madhur,3.82,22
XHxt06aprR7bHbetz-AbUQ,Judy,4.42,60
XhXwTjVIE2835zym8Zh7Cw,Ravi,3,4
XHz-jSSd8xCOdsVWkf_QZQ,Ruben,3.21,174
Xhzu-VoznyeoonoLs0o04g,craig,5,2
xi0j2fpeE4yQkpHwq7evEg,Jennifer,2.75,5
xi2kJWNXXu8hfP1dwaXMcg,Little,2.08,12
xI4nXJGNU6hyAl64Ne2QyA,Asa,3.5,5
Xi8oUCqueuCrLjHGHWnGdQ,Todd,5,1
xI9Ed5a0nkoynzi5DgwdBg,Renae,5,4
xi9m7grOd983TnPh0kw7vg,Maureen,4.12,165
xiduOR8htzZVZgnGX-JMlA,Darren,3.57,7
xiF7R4Sfyh4CF0vfXdeZkw,Hilary,4.11,9
Xig-nVg0VPfaphmi20QFgw,Alexandra,4,28
xiGTueLkpV2R11rCnIoZ_g,Steve,3.27,113
xIGZqwHqEdleLtEcKlWuHQ,Donna,4,9
XihQOcR3npYKHuoNZ6SESA,Diane,4.33,8
XiHx6-Sg9aCu0XrEfeNJ-w,Billie,3.48,25
XiHy-1J5rAQEZZyguBfmDQ,Chasity,1,1
xiJtOY01ROyp7S0UElOmpQ,Jenny,3.56,1006
xILPzgi5uffw-wsqpdHjbw,Jorge,4.33,6
XILX4h3kSMW-r_Z121scBg,Les,5,3
xImMjAwOLmLWsQ6ckU-9EA,Jason,4.5,2
XiNEG3BWcWmTW5ISYJ9vCA,Sandra,4.17,29
xiNZcjR9lp31BXAZVOQGeA,C,4.5,4
XIo5Pc5tQ7HfTfQ7SycEXw,Kyle,5,2
XIo96RzHrKKtBQIMhZep5Q,Jennifer,4.04,23
XioaoKklp2Hoxw0q_84HSw,Tara,3.86,9
XIOeX5PmaxLFXcHxTTFBkA,T,3.88,52
XIOTsKjvbMLp-i-p-x5RvA,Terry,3.85,408
Xiprzd4TvJcZnVHGPdDh1A,Claire,5,6
xIPu_VbyoBmUOXPhHF109w,Claire,3.6,15
XiqDFdpDPrOa_f_rzvHJBQ,Umair,4.11,9
xIqeIUYNY2YhuzeOKKqD_w,J,4.4,15
XiqqXTWClh5OWy4A64e1hw,Katherine,2,4
XiseQbpHtOb_iuaD6fusmA,Elsa,4.05,133
xiTXgEZ3uA1PHc9VrAPEig,Catherine,5,1
XiuLpXucDuwabVkyhqAb3w,Beth,5,1
XIuVBJB7MgGv1G0ZeoCIEw,Korki,2.73,26
XiV696C2EHJ2kLwr5miHlw,Natasha,4.58,12
XiViwzOy78pSE7lCw415wA,Michael,4.33,3
XIvqCoq8sHUngZgA2nnmpQ,Jenny,4.38,8
xivvWXKC16zmDV51YGlhuA,Claire,3.75,4
XixC0YYrLvotYJTHeoYW9w,Brittany,1.5,5
xixOkbiZ0pcu5t1Xbt4Dfg,Christopher,4,2
xiYoJSSKa7SqqwOnTocZRw,Hm,3.92,13
xIYOzGZ66FBa5cJdbYBkRg,Jon,4.25,5
Xi_Gyht7Pqm99VZzOxrZLA,Jason,3.89,19
XJ0dVvQvEWPCIfoOBZaqBQ,Es,2.98,43
xj0piB0Fhi20W4qIeQu2cQ,Trasie,5,1
Xj1i3Bge-7KAhg0nm6ikjA,jilly,3,5
Xj1Pm8D2rvjhgLto7BxkYA,Megan,3.62,171
Xj3_Hzk3HzV_Pj2mzemi5g,Ken,4.2,6
xJ4B-jrL2bWdCKjrm0AHHw,Alison,3.45,22
XJ6CPpeTLPQxyOHcA5jbSw,Joshua,4.3,20
xj7zdcRUi3I_huj5-RlGdw,Armored,4,2
xJ8GquWqsD0YSroKYnpC1A,Blake,3.6,553
xJ8x9o-IUXR74pSEs5Pdow,Kate,3.6,11
Xj8_uH9j98szzpcM_9E6Pw,Doug,3.7,30
xjaADZ9vM1aT4P1HvI9_0g,Lori,3.79,98
XJAKSnJOn2NE8ekSh3uJTg,Natascha,5,7
XJAS9f1iFdAhlOGjhuRM8w,Victor,4.75,4
XJAtcMnQ1O7jTuFz3Kbpsg,Paige,4.11,11
XJAYI1jeeQVmRyzYLSJeSg,Macario,5,1
XJcd__v9MOSWdI-PHL1i9Q,Jim,3.52,210
xJCwTM3OuP-PCp5vfs1egw,Linda,3.25,9
xjDxMmMXWwQ0n7XUYthh_Q,Ryan,3.4,102
XjgKZKL2fHolCfZP_pj28A,Josie,1,1
XjHhEHhiVv51bH0B77wE3w,Coyote,3.54,113
xJlRN-VgIiItaXnUtnQ0SA,Sassy,3.06,19
XJlVDckFaL25a6ByNB9GwA,Marie,3.52,110
xJmdrh4uEDAKf-2KjRArHg,Jack,3.4,6
XJMSexMQLfy8oc4o7s05ZQ,Kelly,3.72,145
XJOHQ-ctHvuxfRN1Qt1J6g,Johnny,3.3,33
xJoyEqP6LHllmPRnGsgavg,Eduardo,3.92,24
Xjp1Mo5341--6USSS03cfg,dante,4,1
XjpBes5T7GwW0BdF7QT3Kw,Kelly,3.42,53
XJpPIfEmhWr1FfLhoeWvTw,Elizabeth,4.8,5
xjsIKyqLOqM8DyEhYh1IoA,Annie,3.67,45
xjsiQcjrM2U7BpNantWIZg,Jessica,3.56,9
XJsRN4CNZz9PSyrkocg1Ag,jen,3.9,29
XjTm7BzPP--9hnoCm-CV9g,Sarah,4.2,10
xjUOiQhVsKgqIa_99SRHdw,dave,4.25,28
XJUqLrlB4S7JJxyTKrq4ig,Vesna,4.12,16
XjUW7xfZ0FEfFnGAdXXoHQ,Shari,4,9
XjW6PHahvZrQXL3Wg3c1Mw,Jillian,4.08,39
xJx4JHaNBhluOIJXl2_0TA,Sandy,5,2
xJxeOGUItoESeVYSkqpLlw,B,2.5,2
XJxLAhu-n8PrNH7FF91Rzw,ken,3.25,28
xJy2_UKDGZegVNyyW6H_3g,Corley,1,1
XJz9o_cj7Sz6CK9E_QHd-A,Mike,3.81,73
xJZOKX2QhA-4YdIpX1z6Og,Carla,3.86,112
XjZvEcesF5atTt7D1qbnxg,Scott,5,1
xjzwTyi9WjPsH0ombZdrHQ,Stephanie,1,2
xj_qHWGgCQUUoCTQO8zGwg,James,4.29,7
Xk18rmxQ_oxXXwm7DllXYA,Marina,3.38,8
xK2O0YBqryz9RR1drjbmdA,Stephanie,4.5,11
xK39FqvhXQo3H2LKqtMHVA,Rory,3.2,10
xk3dWYdhLka0l-vBVC_wMg,Mike,3.5,4
XK3jzcg2pibsHm6nlCn08w,jennifer,3.53,32
Xk3oTlDAo32UDIdH62ksOw,Robby,5,1
xk6lcu3rQiW-NjQTpDoaFg,Cris,3.81,42
XK6zI7QWNRuaXoH4LSeryA,Hiromi,3.63,19
XK7_GWi6doOa4ppVwoKQoQ,Alison,5,2
XkctnoE-zH2WLJF-VNmvRA,Charlotte,1,1
xKe3y2GnqgTM1UVpGWOlQA,Nick,4.14,8
xkFpnxuuAZAyOliMUKeFKQ,Jenelle,3,2
xKI7jlrgj1fKgPzoUeu7tg,Gregory,3,2
xKJ6uLWjuNet9fV8BSNb9Q,Sarah,4.67,4
XkJhDj_iBxTW3Llf4X-Bow,Paula,3,2
xkKElmYF3nXSz9bb_u7JZA,Ryan,3.95,121
xKlCLPx09olhZsogLU-wJQ,Sandra,5,2
XKLij9pS5uJZUSuhIHsFmg,Michelle,3.51,461
xkLraFqmam4O2tuBIeWq0w,Michael,3.14,7
XKoWUNTqWhTbgXkWTqGYVQ,mikeq,2.25,5
XKP72dA3jQ-SQ0X6ib2wWw,Wesley,5,1
XkPD4vnY_60wgRR0imhowQ,Justine,3.08,26
XKPp_BRtNMm7ui7fE9BvNw,Julie,1,1
xkrHJJFvgmlOozo61gISWQ,Christa,5,1
xKrTpZcwR69fGocWlWTrsg,Bobbie,3.68,93
XKs1qDe2vAdf6IqspSjBtw,El Comelon,2,1
XksAcrerz5N02-0Kg3bvUA,Holly,1,1
xkTbpCc-YhU8-EXZDA7u0g,Si,3.69,94
xKUCiQz4IY6suDcrN2xqSA,Dan,3.94,17
xKwhDsCdc3j72Io5Qfzl8Q,Blake,4.5,16
xkWTAkKSGV70Tb_km1YTYA,Jason,5,1
xkXmehrTmbnDIzOUssBbJA,Bill,3.99,136
xkxTww6oleBJ1kB8FvxKng,Ken,4.67,3
XkYH2wxApQTq41j-eUZG4A,Rich,5,1
Xkyhy9jCwIavbyk4rshXug,Angie,3.5,6
XKyOr_KUvl1bqxmBTjdNuw,Angela,5,2
xKZyfCgGsmVdho2DZU3M4w,Dana,4.08,12
XL0k7udELlqDftOogL138w,Deana,5,1
xl4yl_IFXmU_9bFL0zB--g,Krys,3.77,204
XL5CjNp3EGeFwsB4DSaypg,Gail,3,2
xl5YMQouNP6oB54GxVDqLA,Danielle,3.87,80
xL7Dmi2nFQb7LWzkwBRCYA,Matthew,3.33,4
XL9D0wXPLcmNox-d9XDfTg,Jason,3.88,582
XLah_ynCwwYshCY9jc13tw,Pj,3.84,173
xlAQFeVoBWdPW0kdb9_BtA,Todd,4.09,101
XlaQP3e-KLNajOZ-TJV5JA,Christine,1,2
xLbSUpVLC6AQHRZTwJvxkA,virginia,3.26,114
XLCd6gStpVckdzj2JzGc5A,Jim,3.89,9
XLcobCgUrFAUf7BlANyF9A,Matt,3.29,7
